downstream_data,remote_ip,protocol,tx_bytes,event_timestamp,subscriber_id,bytes_sent,destination_domain,destination_ip,vpn_usage,conn_protocol,service_protocol,server_ip,vpn_detected,time_spent,is_vpn,transport_protocol,session_duration,user_id,timestamp,customer_id,dest_port,access_time,encrypted_tunnel,ip_dst,download_bytes,upstream_data,bytes_received,port,duration,upload_bytes,server_port,remote_port,url,msisdn,is_fraud,rx_bytes,connection_time,host,domain
38901,,,8797,,,,,,True,HTTP,,252.25.6.70,,,,,,,,9144681456476,,,,,,,,,,,,13282,,,False,,2696,,netflix.com
,,,,,6789581977768,1894,flipkart.com,,True,HTTP,,13.114.221.131,,,,,,,2023-08-10T19:18:47.000Z,,,,,,,,76339,,2743,,39928,,,,False,,,,
,177.234.146.35,,5062,,,,,,,,,,False,,,,,,,,,13/02/2023 11:30:00,,,8332,,,,,,,20905,,4511848425664,False,,3062,,
,,,,,,2393,netflix.com,,,,HTTP,,,651,,,,2192774516985,03/09/2023 19:10:27,,6831,,True,211.68.191.29,,,,,,,,,,,False,92110,,,
,,UDP,,12/27/2023 18:49:07,2384775537522,,instagram.com,181.247.73.224,,,,,False,,,,2932,,,,,,,,73094,9706,,31430,,,,,,,False,,,,
,,,,,5614881436523,6091,amazon.in,,,,,,True,,,HTTP,,,2023-01-06 07:03:00,,35271,,,164.244.137.123,49004,,,,1830,,,,,,False,,,,
,78.4.114.31,,5918,,,,,,,HTTP,,,False,,,,,,,8187677759364,,2023-02-15T20:05:28.000Z,,,,,,64017,2417,,,,,,True,58873,,,fileshare.cc
,,,,,,,,6.51.43.119,,UDP,,,,2729,,,,,,1832374440745,284,2023-08-17 03:09:03,False,,,,,,,5823,,,,,False,29341,,,amazon.in
,,,,,,,,,,,,,True,2202,,HTTP,,,,,41699,,,98.95.85.116,,3578,94838,,,,,,instagram.com,4880053902233,False,,09/18/2023 06:01:05,,
,,UDP,,,,3752,,,False,,,,,,,,,,,,,31/07/2023 13:29:04,,170.185.32.186,,,,,,,13183,,,2365059975920,False,31152,2528,,instagram.com
1431,,,,,,9470,,,,UDP,,,,2532,,,,,,9034415052340,,29/10/2023 21:11:13,False,182.204.136.87,,,,,,,,60273,,,False,,,,netflix.com
70357,229.98.79.172,,,,,,,,,,,,,,False,HTTPS,,3496694295960,2023-10-15T06:29:32.000Z,,,,,,,,,,,1084,,53884,,,False,,2997,youtube.com,
,,,,,,,,,,,,,,,,TCP,,2302358001329,,,,2023-07-30 12:56:55,True,71.30.151.5,65542,,,,1720,8007,,13689,youtube.com,,False,,,,
,,,,,,,,179.38.76.66,,,,,,1030,,UDP,,,12/24/2023 21:36:38,,,,False,,,2004,,19722,,,,,,7400311158282,False,1687,,,
3379,,,,,9760223927001,,,228.40.208.71,True,,HTTP,,,,,,545,,31/05/2023 20:54:21,,,,,,,,,,,4536,55540,,twitter.com,,False,,,,
1112,,DNS,4019,2023-04-20T22:46:46.000Z,,,,190.32.71.217,False,,,,,,,,,,,,15469,,,,,,,,1323,,,,,5537153971513,False,,,,instagram.com
89056,,,,,,2788,,,,,,,True,,,UDP,3352,,,,,24/08/2023 13:10:19,,172.131.22.161,,,,,,,,42884,,9232853154023,False,,,zoom.us,
41430,193.158.186.208,,,2023-08-31 19:47:41,,,,,,,HTTPS,,,,False,,,4100592020610,,,51900,,,,,,,,700,8206,,,,,False,,,amazon.in,
72756,,,,,,3692,,,,,HTTP,,,2490,False,,,7284859200275,,,,2023-07-29 12:15:45,,23.142.90.112,,,,,,,,35265,instagram.com,,False,,,,
35759,,,,,,,,,,TCP,,,False,,,,,8379190860135,2023-06-06T11:33:02.000Z,,,,,136.55.17.203,,3129,,59583,3204,,,,,,False,,,,fileshare.cc
,36.219.154.223,,,1677793048,,,,,False,TCP,,,,196,,,,,,,,,,,57619,,,,,7644,57535,,,1761800635688,False,,,,
,,,,,,7449,,249.203.85.41,,,,,,3161,,HTTPS,,,,4566361516850,,21/06/2023 06:30:54,True,,,,62690,,,,,41785,,,False,,,,snapchat.com
,,,8909,,,,,,,,HTTP,55.140.43.52,,,False,,,,,,,08/16/2023 21:18:44,,,,,,14308,,,,,,1913258672544,False,49197,2839,,instagram.com
,192.22.142.245,,,,,9117,,,,UDP,,,,,,,,,,,,,False,,31106,,,29218,,,,,instagram.com,1216103939004,False,,2990,,
,72.201.60.172,,,,,,,,False,,,,,,,,,,,2695353160369,43075,1691242764,,,,3346,,,,,,,flipkart.com,,False,70223,49,,
38798,,,,1673979634,,,,,,,,,,,True,UDP,,1340256328767,,,,,,93.79.245.141,,,,,1007,979,,10083,zoom.us,,False,,,,
,,HTTP,516,,,,facebook.com,,False,,,193.197.37.131,,,,,1872,,,,,,,,,,98376,,,,1929,,,3842961148874,False,,1691256712,,
,,,,,,,flipkart.com,101.32.173.152,,TCP,,,True,,,,1183,,,4058052241661,,,,,,1751,90093,9922,,,,,,,False,,06/30/2023 03:43:42,,
,,,6402,,,,,,,UDP,,,,,True,,,,10/02/2023 20:10:59,5877089353947,63574,,,,,,,,,,,,,,False,27787,1163,facebook.com,
,,,,07/05/2023 04:22:00,,928,,236.168.11.63,,,,,True,,,TCP,,7331577572302,,,38357,,,,,,,,,,,,,,False,32167,41,instagram.com,
,,,,1692555838,,,youtube.com,,,HTTP,,,,,,,,1015792282661,,,17028,,False,,,,87204,,3456,8265,,,,,False,,,,
,,,6300,02/23/2023 09:59:34,3304867218899,,,238.100.122.86,True,TCP,,,,895,,,,,,,47091,,,,83439,,,,,,,,,,False,,,zoom.us,
,,,6404,,7826110007122,,,,,HTTP,,,,,True,,1262,,,,,,,64.182.173.107,,,39188,60665,,,,,twitter.com,,False,,1678636271,,
,,,,,,4142,,,,,,,,1931,,HTTP,,,1684007799,,,,True,14.74.101.189,,,10673,19854,,,,,instagram.com,7452726302756,False,,,,
,,,,08/17/2023 19:43:40,8761188333919,,,83.43.89.76,False,,,,,,,DNS,3269,,,,,,,,,,30921,,,3733,56359,,,,False,,,,twitter.com
,,,,,,,,,,,,,False,,,UDP,,,2023-12-02T18:09:42.000Z,,,,,217.49.130.11,,568,51844,28235,2689,,,,,1230311277740,False,,,amazon.in,
,101.130.226.31,,1279,,,,,,,,,,True,,,HTTP,,,,,,2023-12-18T11:37:19.000Z,,,,,,38666,,,,,,4812818965253,False,90725,490,,
,,HTTP,,2023-04-04T16:01:21.000Z,,3767,,,,,,,,,,,,,,1040310669467,,,True,,,,,40628,3565,,,,youtube.com,,False,26469,,,
,,,,,,,flipkart.com,,,DNS,,,,,,,1400,,,9815774861183,,02/19/2023 03:05:26,True,194.46.101.198,,,70919,,,7260,,29082,,,False,,,,
,,UDP,,,,9631,,72.94.47.60,,,,,,,False,,3063,,2023-06-17T01:48:57.000Z,3967020579278,,,,,,,45851,,,,,6209,facebook.com,,False,,,,
,,,,,6137966860613,,netflix.com,,,DNS,,,True,,,,,,,,,2023-12-29T07:50:14.000Z,,254.238.56.12,6908,4432,,,,,,,,,False,,2838,,
,,DNS,6027,,6579432828014,,,228.146.36.176,,,,,,,True,,,,,,,22/04/2023 10:30:34,,,25619,,,,392,,,,instagram.com,,False,,,,
,,,,,,,netflix.com,,,,,,,,,DNS,1666,,2023-11-27T21:22:51.000Z,4075611264240,,,False,39.116.198.56,,2168,69548,7292,,,,,,,False,,,,
,13.52.59.83,,,02/04/2023 08:17:12,,,,,,,TCP,,,,False,,,,,2851216659143,40272,,,,21876,,,,1453,2485,,,,,True,,,,
,,,278,,,,,,,,HTTPS,34.200.5.206,,,False,,,,2023-01-13 19:58:11,2030221535938,,,,,,,32974,,,,10233,,facebook.com,,False,,1074,,
,,HTTP,7111,1702565341,,,fileshare.cc,,,,,,,,True,,,,,,,,,19.178.64.178,,,,,2600,,,53071,,6731282040925,False,82693,,,
73927,,,,,,,,132.51.196.73,True,HTTP,,,,,,,102,,15/02/2023 04:11:30,7206139738246,51255,,,,,,,,,6794,,,flipkart.com,,False,,,,
,183.211.47.113,,,,,,,,True,,,,,,,,2651,,,,,,,,,8192,,,,,,65535,snapchat.com,8806214239079,False,4275,2023-11-23 14:19:43,,
12170,,,,,,,,,,,,,False,,,UDP,1667,1331503777090,,,,1695232167,,14.232.255.149,,7793,,,,,63810,,,,False,,,,instagram.com
,,,9863,25/09/2023 13:08:10,1012267754554,,netflix.com,23.64.224.75,,HTTPS,,,,1777,True,,,,,,,,,,,,,,,,54237,,,,False,61695,,,
,,,9286,,,,,161.186.242.35,,,HTTPS,,False,,,,,,03/04/2023 22:03:11,,,,,,,,,,,,,11161,,6217069141570,False,63665,720,facebook.com,
55745,,,,05/10/2023 20:59:19,,8254,,93.127.23.167,,HTTP,,,True,,,,855,,,2808861114694,,,,,,,,47298,,,,,,,False,,,youtube.com,
56252,,,168,2023-05-07T23:50:05.000Z,,,,,,,,121.133.186.21,True,,,TCP,,,,,,,,,,,,,1467,,,19470,,2899991993261,False,,,zoom.us,
11469,237.127.135.36,HTTPS,3123,05/30/2023 01:07:40,4396508626136,,twitter.com,,,,,,,,,,,,,,,,True,,,,,,,,,65212,,,False,,118,,
15462,,,3042,,,,,9.31.19.4,,,,,,17,,UDP,,,06/25/2023 18:06:38,,,,True,,,,,4107,,,,,,1354333983975,False,,,,
,161.135.17.245,,2738,,,,,,,,HTTP,,False,,,,580,5937941240511,06/28/2023 14:35:48,,19239,,,,,,,,,,,,,,True,29857,,,
,,,,,,4420,,164.215.216.77,,DNS,,,,2783,,,,,,3186310276698,45880,1687690919,True,,10399,,,,,,,,,,False,,,facebook.com,
55169,,,,11/22/2023 10:45:20,,,,,True,HTTP,,73.8.48.248,,,,,,,,2515772059052,,,,,,2801,,42002,372,,,,,,False,,,,
,,,,,,5319,,,True,,,,,,,HTTPS,,,,6229437446803,,,,,,,,19701,3394,,,,instagram.com,,True,36751,28/03/2023 12:39:08,,
,234.117.99.171,,,,9413833692694,3692,,,,,,,,,,TCP,731,,,,,03/12/2023 23:55:31,True,,96701,,,,,,53544,,,,False,,,,youtube.com
,251.164.248.156,,,1697496826,,,,,,HTTPS,,,False,,,,614,1529447092823,,,,,,,68090,,,,,7232,64735,,,,True,,,fileshare.cc,
,,,,,,,,44.114.196.127,,DNS,,,False,2647,,,,7629284599143,,,,,,,83863,,,9832,,8936,,,,,False,,12/12/2023 07:53:34,,instagram.com
,,,,2023-05-31 16:50:29,4132462848325,,,,True,,,,,,,TCP,,,,,,,,,,7789,12850,,,,,,,,False,,2703,,twitter.com
17192,,DNS,,2023-06-01 14:42:00,,,flipkart.com,,,,,189.85.240.15,,,True,,3197,,,2243410586567,,,,,,1866,,37343,,,,,,,False,,,,
,,,2098,,,,,,,,DNS,182.15.237.82,False,,,,,,,,,,,,64132,,,,1576,,18631,,,3357632812006,False,,1678217615,netflix.com,
11395,,,,,6015234202260,6014,,,True,UDP,,,,,,,,,28/06/2023 02:04:10,,37244,,,96.6.91.196,,,,,1933,,,,,,False,,,flipkart.com,
,,,,,,,instagram.com,,,,,,True,,,HTTPS,,9880622530884,08/16/2023 10:11:56,,45015,,,220.82.74.239,52880,,,,1717,7333,,,,,False,,,,
,,,,2023-06-11 04:15:25,,,,189.1.177.137,,,TCP,,False,,,,1545,,,,,,,,,,35480,,,5800,65314,,,9802893919839,False,,,,twitter.com
55465,,,,,,148,,,,,,,False,,,HTTP,,,,,,,,171.4.186.32,,,,,,,20076,,,3247361035282,False,,3401,netflix.com,
,,,,,,1482,amazon.in,,,,DNS,,,1861,,,,,,1427610699691,,2023-06-15T16:36:18.000Z,False,224.230.101.106,89707,,,,,,,,,,False,,,,
,138.84.120.182,,,03/23/2023 02:55:49,8793895977482,,,,True,TCP,,,,,,,,,,,43872,,,,,4144,,,3593,,,,twitter.com,,False,57446,,,
,,,,11/08/2023 15:07:34,7429948689934,3684,youtube.com,,True,,,205.33.13.136,,,,DNS,,,,,,,,,,,67869,,788,,22350,,,,False,,,,
42506,,,,03/06/2023 11:39:10,,8272,,,True,TCP,,168.52.233.103,,3595,,,,,,,,,,,,,,,,,17931,,snapchat.com,3005866783030,True,,,,
,249.91.164.175,,518,2023-07-15 10:31:12,,,youtube.com,,,,,,,,,HTTPS,,8542450192622,,,,,True,,,,,,1938,,16739,,,,False,78230,,,
65407,,,,,,2845,,184.207.180.243,False,TCP,,,,,,,,,12/09/2023 01:00:12,,,,,,,,,,574,,,48601,amazon.in,3976370791458,False,,,,
,,,,17/10/2023 22:36:35,,1334,,,,,HTTPS,,,1323,True,,,,,,,,,134.96.248.136,,,,,,,7350,,,7771159596321,False,33940,,,instagram.com
,,,,,,,,,,DNS,,,,,False,,2847,,2023-06-03T12:02:31.000Z,6636629185251,,,,,,4370,41979,,,,,7498,,,False,,,netflix.com,
20696,,,,,,,,,True,,,56.118.164.78,,3383,,HTTP,,,2023-11-20 01:54:28,,,,,,,,,39392,,6567,,,snapchat.com,4796013286381,False,,,,
,,,,2023-10-03T13:55:39.000Z,,,,30.143.122.209,,,,,True,,,DNS,,,,8823750464392,,,,,,,,10476,,1220,,,fileshare.cc,,False,57854,851,,
83515,175.98.49.124,,8072,2023-06-12T23:26:39.000Z,,,,,,UDP,,,True,356,,,,,,8978100132186,,,,,,,,1191,,,,,,,False,,,zoom.us,
,,,,31/10/2023 18:23:31,,,fileshare.cc,134.57.208.48,False,UDP,,,,2812,,,,1274272705012,,,,,,,,,84109,,,6060,,16375,,,False,,,,
,188.208.222.196,,,,,2613,,,,,,,,,,UDP,1155,,1681515175,,1351,,True,,27402,,,,,,,,zoom.us,1814005764907,False,,,,
,,,,,,,,,,,UDP,,True,,,,,,,,56928,10/31/2023 04:45:19,,218.228.143.90,,7666,,,887,,,,,2670837100106,False,62126,,snapchat.com,
,,,,02/08/2023 16:53:05,,,twitter.com,,,,,,,,False,HTTPS,1680,,,7344119021860,26690,,,,,,78185,,,3920,,,,,False,,,,
46954,,,,,,137,,,False,,,,,,,HTTP,,5623373737307,,,,09/09/2023 16:03:26,,54.220.201.214,,,,,,,,40746,,,False,,1375,,zoom.us
,,UDP,,,,5520,,,False,,,201.103.212.119,,503,,,,,,7364430931554,,12/22/2023 18:14:45,,,49376,,,,,,8668,,amazon.in,,False,,,,
,,HTTPS,,,,4384,twitter.com,,,,,223.24.41.238,,2336,,,,2086603297450,,,4333,2023-07-22T04:20:35.000Z,False,,7190,,,,,,,,,,False,,,,
,143.214.225.57,DNS,,,,,,,,,,,,947,,,,,,2115273687549,14525,04/09/2023 15:59:19,True,,41270,1376,,,,,,,amazon.in,,False,,,,
,223.58.0.87,,9406,,,,facebook.com,,,,UDP,,True,,,,,6732715401970,05/08/2023 08:35:06,,,,,,,,19509,4818,102,,,,,,False,,,,
,,,,03/29/2023 19:45:46,4585482370572,726,netflix.com,69.4.20.199,,,HTTPS,,True,,,,3041,,,,8551,,,,,,35248,,,,,,,,False,,,,
,,UDP,,,3330541792877,,snapchat.com,,,,,222.169.109.96,True,,,,,,23/08/2023 20:03:48,,,,,,,3064,34960,,,,,32097,,,False,,215,,
,,,,,,,netflix.com,156.25.199.161,,,,,True,,,HTTP,,,,,,,,,,,28487,55102,,5397,,,,5638512977777,False,,1080,,
,,UDP,8374,,,,,65.182.75.143,,,,,False,,,,,,,,65000,11/11/2023 10:53:29,,,1626,,,,2015,,,,,5606936906680,False,,,netflix.com,
,27.80.244.0,UDP,,,,,,,,,,,True,,,,2593,,,,,2023-08-22T20:21:17.000Z,,,,,24051,,,3818,,,,8640187038193,False,,,amazon.in,
,,TCP,,,,,,,False,,,,,,,,1614,9463361182540,09/19/2023 03:49:33,,,,,27.238.82.217,,,77947,63973,,4619,,,,,False,,,,youtube.com
40912,96.246.168.159,,,29/12/2023 18:56:19,,6430,,,,,UDP,,False,,,,617,3435013553307,,,,,,,,,,,,,39980,,,,False,,,,flipkart.com
,63.5.82.139,DNS,,,,228,,,False,,,,,,,,,8767892883974,1673691060,,62849,,,,,,,,1427,,,,,,False,22944,,,fileshare.cc
,,,,,,,,184.176.171.253,,DNS,,,False,,,,,6729526410695,,,,2023-04-25T16:54:18.000Z,,,,1686,,46925,3421,,,,,,False,94911,,snapchat.com,
55271,99.121.71.44,HTTPS,,,5682826745627,,facebook.com,,,,,,True,3517,,,,,,,,,,,,,,,,2287,,,,,False,,01/15/2023 12:11:54,,
,,,,22/04/2023 08:25:53,,,,,,,,,,1632,,HTTP,,,,6127932231786,,,True,142.175.79.163,,,,,,5845,,36445,snapchat.com,,False,94892,,,
,,HTTPS,,,6873394934087,,youtube.com,,False,,,,,,,,1009,,,,59256,,,61.32.94.210,56039,5963,,,,,,,,,False,,12/05/2023 17:36:34,,
,,TCP,8821,,,,,,True,,,,,,,,,,09/06/2023 10:50:38,,,,,,,,25527,,3527,,,34762,,1325624723819,False,,,,netflix.com
,,,,1700781720,,,,,False,,,,,,,UDP,,,,6435649860013,596,,,51.214.197.220,,,99774,,3066,8592,,,,,False,,,,
,206.53.172.100,,,2023-12-07T02:08:34.000Z,,,,,,HTTPS,,,,,,,3170,6517710337745,,,,,True,,28993,1091,,44586,,,,,,,True,,,fileshare.cc,
,,,848,,,,,105.130.135.140,False,TCP,,,,,,,,,,6089911728728,50814,31/10/2023 14:46:45,,,18904,,,,3245,,,,,,False,,,,twitter.com
,,HTTPS,,,,4286,facebook.com,130.126.52.56,True,,,,,,,,352,,2023-03-11T12:48:27.000Z,,,,,,19913,,,2172,,,,,,6443159981133,False,,,,
,,DNS,,01/27/2023 21:46:26,,9026,instagram.com,1.99.143.117,,,,,False,2347,,,,,,,46934,,,,3634,,,,,,,,,4284487229045,False,,,,
,,,197,,,,,50.140.138.120,,TCP,,,,,,,,2412550362762,30/04/2023 09:40:54,,,,False,,,,,,,,,45510,,,False,96456,1988,,twitter.com
,,,,,,,,,False,DNS,,,,,,,2120,,2023-03-14 13:22:43,,23426,,,37.242.202.2,,255,,,,,,,,8359567672796,False,34873,,,zoom.us
,,,,,8130276928669,622,,,,,TCP,156.26.214.86,True,91,,,,,11/15/2023 20:35:11,,,,,,,,44224,19943,,,,,youtube.com,,False,,,,
,,HTTP,2945,,9715754193609,,,,,,,,,,False,,3218,,,,,2023-05-13 04:42:45,,68.92.232.50,,,55848,38506,,,,,,,False,,,facebook.com,
,,,,,,,,,False,TCP,,15.201.126.184,,,,,,,,,,2023-04-24T03:08:56.000Z,,,32050,4713,,,2558,,,3291,,5712705370725,False,,,,flipkart.com
81976,,,,,,9696,zoom.us,,,,UDP,,,,,,,5284740634171,,,,1689927129,False,174.25.21.60,,,,,,,,39,,,False,,3145,,
91068,,DNS,3123,,1321196040861,,,,,,,,,2925,False,,,,,,,,,110.13.150.250,,,,,,,,45727,amazon.in,,False,,09/06/2023 23:12:07,,
82846,,,,,,,flipkart.com,,,,,,,,,HTTP,,2874280564469,,,,2023-05-13T17:15:49.000Z,False,51.70.200.136,,4576,,14813,2416,,,,,,False,,,,
87922,149.46.221.249,UDP,307,,,,,,False,,,,,1556,,,,,,5478034762040,54151,1673574180,,,,,,,,,,,,,False,,,,
,,,,,,,,,,,HTTP,,False,,,,,1488352059252,,,,,,5.246.220.45,,,,,1363,2243,8439,,,,False,85021,1696195544,netflix.com,
,,,,,,,,188.19.15.84,,,,,,,,,1223,,1694974800,1988924351330,,,True,,,,,,,3152,,11724,,,False,49160,,,instagram.com
75979,,,,08/16/2023 17:01:45,,472,youtube.com,,,TCP,,77.219.100.111,,,,,360,,,,,,True,,,,,19495,,,,,,9655580925428,False,,,,
,,,8413,10/06/2023 04:58:21,,,,,True,TCP,,,,,,,,7770359339991,,,,,,155.70.214.9,27038,,,,,,,,,,False,,1586,flipkart.com,
,,,,,2687303703602,,,,False,,HTTPS,,,,,,3419,,,,,2023-04-08T15:45:42.000Z,,128.50.12.12,38252,3631,,,,,,55362,snapchat.com,,False,,,,
,,,,2023-11-12 20:20:17,1242814324761,,,,True,,,,,,,HTTPS,,,,,,,,176.4.55.60,,4865,14077,,,,7300,,,,False,,974,,amazon.in
62901,,UDP,,,1292932231203,2397,,,,,,22.214.210.101,,2505,False,,,,,,,14/11/2023 15:35:57,,,,,,29130,,,,,,,False,,,flipkart.com,
,,,,,,,,,,,HTTP,,,,,,,,,,,05/02/2023 08:10:36,False,,,4600,10556,,855,,,11777,,1735378005509,False,,,,
,,HTTPS,,10/23/2023 16:55:08,7218792016764,1366,,28.84.5.255,,,,,,,False,,,,,,54911,,,,,,44452,,1184,,,,youtube.com,,False,,,,
,,,,09/12/2023 06:55:21,,,twitter.com,,True,DNS,,140.75.148.99,,,,,,,,,,,,,,,,57039,,8358,,,,3854866229854,False,49909,30,,
5687,,,,,6587280464414,,,,,HTTPS,,,,,False,,,,1680331523,,13537,,,241.26.20.200,,,,,3262,9804,,,twitter.com,,False,,,,
,,,,,6878180490785,,fileshare.cc,,,,,134.135.38.39,,,,UDP,,,2023-11-26 19:58:20,,,,False,,,,13944,,,1042,,,,,False,,3532,,
,,,7715,,,,zoom.us,,,TCP,,236.239.46.110,True,,,,322,,,,,2023-01-24 20:28:55,,,,,79239,,,,17519,,,6910591985747,False,,,,
,,HTTP,,,,,,,,,,,,,,,,,,6032899618937,,21/10/2023 09:40:18,False,16.40.118.212,,6085,,6615,,,,,,,False,41257,3144,,
,,,,,2541317767555,,,,False,HTTP,,,,,,,1207,,,,,,,45.99.148.209,,5792,48606,,,,39109,,,,False,,2023-06-16 11:07:18,snapchat.com,
,,,4638,,,,,,,,DNS,,,,,,,,,9038822041972,27453,,True,147.70.167.12,19878,,,,3532,,,,,,False,,2023-10-03T05:44:58.000Z,,amazon.in
86210,,,4173,,,,zoom.us,71.63.182.122,,,TCP,,,,,,336,8329044177042,1695978826,,,,True,,,,,,,,,65280,,,False,,,,
72807,157.22.184.106,,,,,,,,,HTTPS,,,True,3237,,,,,,2162425812262,,1675796432,,,,5555,,,,,2461,,,,False,,,,
,,,,2023-05-12T22:55:33.000Z,,,,,True,,HTTP,179.173.252.112,,,,,997,,,6415739308328,4056,,,,,9876,58144,,,,,,,,False,,,flipkart.com,
,,,8381,,,,snapchat.com,,,DNS,,,,,True,,,9859518832172,,,,,,138.28.103.119,,,,57619,1465,,,,,,False,28175,1700262010,,
,,TCP,,,,,,,True,,,182.170.108.212,,,,,1623,,,1479300772544,,,,,,6197,843,3740,,,,,,,False,,1691793962,snapchat.com,
,,,,09/15/2023 21:36:07,,6216,youtube.com,170.217.119.37,,HTTP,,,,1300,True,,,,,,,,,,,,70761,,,,,62974,,3266606358086,False,,,,
,,,,2023-08-06T21:54:32.000Z,,,,,,TCP,,,,,True,,1915,3440847006271,,,,,,150.220.228.210,,8254,15625,40333,,,,,amazon.in,,False,,,,
32844,193.246.27.35,HTTPS,,,,,,,False,,,,,,,,2509,,,,,,,,,,,,,8267,,805,,5191900151572,False,,2023-02-05 03:40:17,,instagram.com
,,TCP,,,7114528152945,,,,,,,,False,,,,456,,,,41056,19/05/2023 01:52:22,,60.101.133.128,92142,,,,,5145,,,,,False,,,,instagram.com
66785,,,690,,,,,,,,,210.112.134.167,,2442,,HTTP,,,05/20/2023 07:37:10,,,,False,,,,,29869,,,,,amazon.in,3585957537186,False,,,,
,,DNS,,,,,,228.119.91.170,True,,,,,1073,,,,,1700096269,,,,,,,,91377,45892,,1247,,,twitter.com,6921105739849,False,,,,
,,,,,,,facebook.com,158.197.24.169,,,HTTP,,,580,,,,,19/09/2023 19:57:06,6968987827995,2178,,True,,88850,,,,,2393,,,,,False,,,,
,238.185.130.183,,,,,456,,,True,HTTPS,,,,2132,,,,9214704312897,,,,,,,28173,,,,,,,,amazon.in,,True,,1696099378,,
,,,,,6840337805578,,,,,,HTTP,46.51.87.66,False,1317,,,,,,,,,,,,1682,,62633,,,,,amazon.in,,False,4851,10/31/2023 19:56:43,,
,,HTTP,,10/05/2023 01:01:32,1404689045060,,instagram.com,9.18.87.165,False,,,,,,,,,,,,,,,,,,28831,,,1448,19332,,,,False,,1969,,
,,,,,,,,139.249.102.122,False,,,,,,,HTTP,,,09/08/2023 06:13:41,,,,,,,,,,2543,7389,3629,,youtube.com,3669758010815,False,9113,,,
,,,,10/10/2023 12:32:17,1805451992140,4963,,,,,,,False,,,DNS,,,,,,,,167.138.126.113,,,18138,,2256,,,7549,youtube.com,,True,,,,
51274,198.220.126.211,,,,,5673,,,True,,UDP,,,,,,,6875812195878,,,39538,,,,,,,,663,,,,,,False,,1694566806,,
,150.239.95.229,,,,,,,,,DNS,,,True,,,,,,,5707473996419,,04/06/2023 11:12:13,,,,1773,,5726,,,,,,,False,4409,3383,,flipkart.com
,218.233.121.97,,,,,,instagram.com,,False,,UDP,,,,,,,,,,,,,,91996,,,,1917,9137,,,,8561972141729,False,,06/21/2023 04:27:16,,
46312,,,,,3391808594901,4592,,,False,TCP,,3.189.111.202,,198,,,,,,,,2023-12-21 03:17:33,,,,,,56708,,,,,,,False,,,snapchat.com,
,,,,,,,,173.253.107.95,,DNS,,,False,,,,2632,,,,,,,,39325,,,,,4489,2001,,,4378210008541,False,,2023-08-17 06:12:46,,
,,,,,,,,,,,,137.134.146.122,False,,,UDP,3352,,,,32047,2023-08-18 06:05:37,,,40293,6032,,,,,,,,9225989303916,False,,,,facebook.com
,57.171.56.201,,,2023-12-15 15:58:17,,4541,,,False,,,,,,,UDP,,,,9907775453582,,,,,50696,,,,,,,50118,,,False,,1081,fileshare.cc,
,,HTTPS,4900,2023-05-02T02:10:15.000Z,,,,,,,,,,3146,False,,,,,2397207041754,34193,,,193.72.235.115,72985,,,,,,,,amazon.in,,False,,,,
41366,,,,,,,,,True,,,,,,,DNS,,,,6405051279674,,2023-05-19 21:42:44,,45.72.80.168,,1235,,,,,35693,,instagram.com,,False,,1541,,
,,DNS,,,,,,,False,,,147.7.121.158,,,,,,,2023-07-12T18:07:32.000Z,,,,,,,5268,,,2065,,55227,,,3730369609660,False,66096,,netflix.com,
,,,,,,,,192.253.189.245,True,,DNS,,,,,,,,,8121463910360,,30/01/2023 10:30:08,,,44799,5949,,,2572,,11997,,amazon.in,,False,,,,
203,149.41.99.184,,,,,2251,,,False,,UDP,,,,,,,,,,23941,,,,,,,,1579,,,,instagram.com,5932099898974,False,,1694662737,,
,,,,,,,twitter.com,,,,,,True,,,HTTP,716,,,8927361059351,,,,185.157.186.17,,5202,,4367,,,,,,,False,36254,1684121675,,
,,,,2023-03-15T13:10:17.000Z,,1732,twitter.com,,True,,TCP,,,,,,,2551585763004,,,,,,,,,65806,42114,2809,,,,,,False,,,,
,,,,,,,netflix.com,,,,HTTP,,,,,,,,2023-01-03 09:08:56,,,,True,,,,,33791,,5616,,,,8142051731561,False,5108,3414,,
,,,8413,,2243963282383,,,,,HTTPS,,67.199.195.201,False,,,,,,,,,,,,,,,,,,,14207,,,False,78206,2895,amazon.in,
,77.15.177.136,,,,,,,,,,,,False,493,,UDP,,,,8736710839107,,,,,,,,27070,,2922,,,,,False,94116,2023-06-15T10:47:27.000Z,facebook.com,
,,,,,2644672253301,,,,,TCP,,,False,,,,,,,,,30/03/2023 09:06:09,,246.169.81.15,,7157,97090,,,,31226,,netflix.com,,False,,2658,,
,198.207.164.80,,,,3963146464457,,twitter.com,,False,,HTTPS,,,,,,,,,,,,,,,,14753,5756,2258,194,,,,,False,,1693931479,,
,,UDP,752,,,,,,,,,120.96.141.0,True,55,,,,2454908962248,,,,04/06/2023 20:35:18,,,,,44381,,,,30266,,,,False,,,,snapchat.com
,,,,,9225475771940,6248,,22.238.176.221,,,UDP,,,,,,,,,,,2023-05-20T06:20:03.000Z,False,,,,45793,,,,12418,,,,False,,467,,zoom.us
,,,,,,4583,,,,,HTTP,179.107.230.118,False,,,,,4918612401751,,,,,,,,,,,,,,62909,,,False,16520,2840,fileshare.cc,
